molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units
CHEMBL360182,NS(=O)(=O)c1ccc(-c2c(-c3ccc(OC(F)(F)F)cc3)nn3ncccc23)cc1,IC50,388.0,nM
CHEMBL185621,Cc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,IC50,24.0,nM
CHEMBL187468,CCc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,IC50,48.0,nM
CHEMBL188115,COc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,IC50,51.0,nM
CHEMBL365267,COc1ccc2c(-c3ccc(S(N)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,IC50,26.0,nM
CHEMBL184613,Cc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccccc3)nn2n1,IC50,31.0,nM
CHEMBL184187,COc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(C)cc3)nn2n1,IC50,50.0,nM
CHEMBL186709,CCOc1ccc(-c2nn3nc(SC)ccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,13.0,nM
CHEMBL434520,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nn3nc(S(C)(=O)=O)ccc23)cc1,IC50,370.0,nM
CHEMBL361494,CCOc1ccc(-c2nn3nc(S(C)(=O)=O)ccc3c2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,264.0,nM
CHEMBL183891,CCOc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,IC50,43.0,nM
CHEMBL365473,CC(C)Oc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,IC50,57.0,nM
CHEMBL364804,CCOc1ccc(-c2nn3ncccc3c2-c2ccc(S(C)(=O)=O)cc2)cc1,IC50,3.0,nM
CHEMBL359787,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)nn3ncccc23)cc1,IC50,39.0,nM
CHEMBL190011,COC1(c2cc(-c3ccc(S(C)(=O)=O)cc3)n(-c3ccc(C)cc3)n2)CCCO1,IC50,1200.0,nM
CHEMBL365033,Cc1onc(-c2ccccc2)c1-c1ccccc1,IC50,2490.0,nM
CHEMBL361504,CCc1onc(-c2ccccc2)c1-c1ccccc1,IC50,1490.0,nM
CHEMBL442224,Cc1cc(C)c(-c2noc(C)c2-c2ccccc2)c(C)c1,IC50,100000.0,nM
CHEMBL363228,Cc1onc(-c2ccc(Cl)o2)c1-c1ccccc1,IC50,100000.0,nM
CHEMBL186764,COc1cc(OC)c(-c2noc(C)c2-c2ccccc2)c(OC)c1,IC50,100000.0,nM
CHEMBL188739,COc1cc(OC)c(-c2noc(C)c2-c2ccccc2)c(OC)c1Cl,IC50,100000.0,nM
CHEMBL185638,Cc1cc(C)c(S(N)(=O)=O)c(C)c1-c1noc(C)c1-c1ccccc1,IC50,100000.0,nM
CHEMBL185639,Cc1onc(-c2ccc(Cl)o2)c1-c1ccc(S(N)(=O)=O)cc1,IC50,100000.0,nM
CHEMBL186817,COc1cc(OC)c(-c2noc(C)c2-c2ccc(S(N)(=O)=O)cc2)c(OC)c1Cl,IC50,100000.0,nM
CHEMBL189701,Cc1cc(C)c(S(N)(=O)=O)c(C)c1-c1noc(C)c1-c1ccc(S(N)(=O)=O)cc1,IC50,100000.0,nM
CHEMBL195550,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)S(=O)OC2)cc1,IC50,100000.0,nM
CHEMBL364966,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)cnc2C(=O)c2ccccc2)cc1,IC50,250.0,nM
CHEMBL365769,COc1ccc2c(c1F)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,IC50,8.913,nM
CHEMBL195825,Cc1ccc2c(c1F)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,IC50,15.85,nM
CHEMBL365778,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2cccc(F)c2CS3)cc1,IC50,20.89,nM
CHEMBL363574,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccc(F)c(F)c2CS3)cc1,IC50,6.026,nM
CHEMBL365603,COc1ccc2c(c1F)CSc1c(C(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,IC50,32.36,nM
CHEMBL195894,COc1ccc2c(c1F)CSc1c(C(F)(F)F)nn(-c3ccc(S(C)(=O)=O)cc3)c1-2,IC50,75.86,nM
CHEMBL611203,COc1ccc2c(c1F)C[S+]([O-])c1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,IC50,1513.56,nM
CHEMBL381680,CC1([O-])OC(=O)C(c2ccc(Cl)cc2)=C1c1ccc(S(C)(=O)=O)cc1.[Na+],IC50,1700.0,nM
CHEMBL300982,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,IC50,370.0,nM
CHEMBL195887,Oc1ccc(-c2nc(-c3ccc(O)cc3Cl)cn2-c2ccc(O)cc2)cc1,IC50,11500.0,nM
CHEMBL196263,Oc1ccc(-n2cc(-c3ccc(O)cc3Cl)nc2-c2ccc(O)cc2Cl)cc1,IC50,9400.0,nM
CHEMBL190083,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,IC50,123000.0,nM
CHEMBL435298,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,IC50,910.0,nM
CHEMBL371849,COc1ccccc1-n1c(-c2ccc(S(N)(=O)=O)cc2)nc2ccccc21,IC50,8000.0,nM
CHEMBL436116,NS(=O)(=O)c1ccc(-c2nc3ccccc3n2-c2ccc(Cl)cc2)cc1,IC50,200.0,nM
CHEMBL371477,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CF)cc1,IC50,2.0,nM
CHEMBL196041,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CCF)cc1,IC50,8.0,nM
CHEMBL200812,C[C@@H]1CN(c2c(C#N)c(C(F)F)nn2-c2ccc(S(C)(=O)=O)cn2)C[C@H](C)O1,IC50,28.0,nM
CHEMBL207594,C[S+]([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,IC50,4930.0,nM
CHEMBL2096829,Cc1ccc(-c2ncc(Cl)cc2-c2ccc([S@+](C)[O-])cc2)cn1,IC50,3500.0,nM
CHEMBL383092,Cc1ccc(-c2ncc(Cl)cc2-c2ccc([S+](C)[O-])cc2)cn1,IC50,3700.0,nM
CHEMBL3084325,C[S@+]([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,IC50,2100.0,nM
CHEMBL426856,C[S@@+]([O-])c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,IC50,4220.0,nM
CHEMBL209408,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,IC50,200.0,nM
CHEMBL208704,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,IC50,250.0,nM
CHEMBL2096836,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S@+](C)[O-])cc2)o1,IC50,270.0,nM
CHEMBL2096835,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,IC50,1580.0,nM
CHEMBL2096834,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,IC50,2470.0,nM
CHEMBL212527,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S@@+](C)[O-])cc2)o1,IC50,2100.0,nM
CHEMBL212463,Cc1cc(=O)c(Oc2ccc(Br)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,IC50,570.0,nM
CHEMBL210897,Cc1cc(=O)c(Oc2ccc(Cl)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,IC50,670.0,nM
CHEMBL209883,Cc1cc(=O)c(Oc2ccc(F)cc2F)c(-c2ccc([S+](C)[O-])cc2)o1,IC50,920.0,nM
CHEMBL209689,Cc1ccc2c(c1)c(-c1ccnc3c(C)cccc13)c(C)n2CC(=O)O,IC50,3000.0,nM
CHEMBL386992,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(O)c2)cc1,IC50,12420.0,nM
CHEMBL214710,COc1cc(/N=N/c2ccc(S(N)(=O)=O)cc2)ccc1O,IC50,16850.0,nM
CHEMBL213267,COc1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1,IC50,14630.0,nM
CHEMBL213326,COc1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1OC,IC50,4280.0,nM
CHEMBL17161,CSc1cc(N)ccc1/N=N/c1ccc(S(N)(=O)=O)cc1,IC50,2040.0,nM
CHEMBL377353,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,IC50,8890.0,nM
CHEMBL215872,NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(Cl)c2)cc1,IC50,11340.0,nM
CHEMBL212918,NS(=O)(=O)c1ccc(/N=N/c2ccc(OC(=O)Nc3ccccc3)c(OC(=O)Nc3ccccc3)c2)cc1,IC50,11070.0,nM
CHEMBL213939,CC(C)c1ccc(NC(=O)Oc2ccc(/N=N/c3ccc(S(N)(=O)=O)cc3)cc2OC(=O)Nc2ccc(C(C)C)cc2)cc1,IC50,12370.0,nM
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,IC50,33150.0,nM
CHEMBL214101,O=C1OCC(c2ccc(-c3nn[nH]n3)cc2)=C1c1ccccc1,IC50,1.8,nM
CHEMBL213338,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(-c3nn[nH]n3)cc2)cc1,IC50,1.9,nM
CHEMBL223529,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO[N+](=O)[O-])c(F)c2)cc1,IC50,29000.0,nM
CHEMBL220113,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1,IC50,20000.0,nM
CHEMBL376246,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO[N+](=O)[O-])c(F)c2)cc1,IC50,16000.0,nM
CHEMBL386006,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO)c(F)c2)cc1,IC50,100000.0,nM
CHEMBL223619,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO[N+](=O)[O-])c(F)c2)cc1,IC50,6900.0,nM
CHEMBL219893,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCO)c(F)c2)cc1,IC50,56000.0,nM
CHEMBL373819,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO[N+](=O)[O-])c(F)c2)cc1,IC50,14000.0,nM
CHEMBL219885,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCCCO)c(F)c2)cc1,IC50,100000.0,nM
CHEMBL373867,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(OCC(CO[N+](=O)[O-])O[N+](=O)[O-])c(F)c2)cc1,IC50,76000.0,nM
CHEMBL20403,COC1(c2cc(F)cc(OCc3ccc4c(ccc(=O)n4C)c3)c2)CCOCC1,IC50,100000.0,nM
CHEMBL375309,COc1ccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc1OC,IC50,700.0,nM
CHEMBL222902,COc1cc(OC)cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,IC50,870.0,nM
CHEMBL225463,CS(=O)(=O)c1ccc(-n2nc(COc3ccc4c(c3)OCO4)cc2-c2ccccc2)cc1,IC50,450.0,nM
CHEMBL436494,CCOc1cccc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,IC50,900.0,nM
CHEMBL373434,COc1cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)cc(OC)c1OC,IC50,220.0,nM
CHEMBL373514,CS(=O)(=O)c1ccc(-n2nc(COc3cccc(N4CCOCC4)c3)cc2-c2ccccc2)cc1,IC50,920.0,nM
CHEMBL376711,CS(=O)(=O)c1ccc(-n2nc(COc3cc(F)cc(C#N)c3)cc2-c2ccccc2)cc1,IC50,570.0,nM
CHEMBL222531,CS(=O)(=O)c1ccc(-n2nc(COc3cccc([N+](=O)[O-])c3)cc2-c2ccccc2)cc1,IC50,740.0,nM
CHEMBL375127,COc1cc(F)cc(OCc2cc(-c3ccccc3)n(-c3ccc(S(C)(=O)=O)cc3)n2)c1,IC50,310.0,nM
CHEMBL426571,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(Cl)c(Cl)c4)n3)c2)CCOCC1,IC50,700.0,nM
CHEMBL222732,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(C)c(C)c4)n3)c2)CCOCC1,IC50,410.0,nM
CHEMBL374427,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(S(N)(=O)=O)cc4)n3)c2)CCOCC1,IC50,100.0,nM
CHEMBL222482,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(OC(F)(F)F)cc4)n3)c2)CCOCC1,IC50,820.0,nM
CHEMBL222480,COc1ccc(-n2nc(COc3cc(F)cc(C4(OC)CCOCC4)c3)cc2-c2ccccc2)cc1,IC50,300.0,nM
CHEMBL384659,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(C)cc4)n3)c2)CCOCC1,IC50,930.0,nM
CHEMBL222146,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(Cl)cc4)n3)c2)CCOCC1,IC50,930.0,nM
CHEMBL375308,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccc(F)cc4)n3)c2)CCOCC1,IC50,960.0,nM
CHEMBL223691,COC1(c2cc(F)cc(OCc3cc(-c4ccccc4)n(-c4ccccc4)n3)c2)CCOCC1,IC50,610.0,nM
CHEMBL388628,CS(=O)(=O)Nc1ccncc1Oc1ccccc1Cl,IC50,130.0,nM
CHEMBL390317,CS(=O)(=O)Nc1ccncc1Oc1cc(Cl)cc(Cl)c1,IC50,100000.0,nM
CHEMBL224201,O=S(=O)(c1ccccc1)c1cnccc1NS(=O)(=O)C(F)(F)F,IC50,100000.0,nM
CHEMBL224693,O=S(=O)(Nc1ccncc1Oc1cccc(Cl)c1)C(F)(F)F,IC50,100000.0,nM
CHEMBL224256,CS(=O)(=O)Nc1ccncc1S(=O)(=O)c1ccccc1,IC50,100000.0,nM
CHEMBL389485,CCCS(=O)(=O)Nc1ccncc1Oc1ccccc1,IC50,100000.0,nM
CHEMBL225236,O=S(=O)(Nc1ccncc1Oc1cc(Cl)cc(Cl)c1)C(F)(F)F,IC50,100000.0,nM
CHEMBL224781,O=S(=O)(Nc1ccncc1[S+]([O-])c1ccccc1)C(F)(F)F,IC50,100000.0,nM
CHEMBL374169,CCCS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,IC50,9690.0,nM
CHEMBL224401,CN(c1ccccc1)c1cnccc1NS(=O)(=O)C(F)(F)F,IC50,47620.0,nM
CHEMBL224400,O=S(=O)(Nc1ccncc1Nc1ccccc1)C(F)(F)F,IC50,90.0,nM
CHEMBL224612,O=S(=O)(Nc1ccncc1Sc1ccccc1)C(F)(F)F,IC50,530.0,nM
CHEMBL224122,CS(=O)(=O)Nc1ccncc1Sc1ccccc1,IC50,1190.0,nM
CHEMBL223655,CCS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,IC50,3280.0,nM
CHEMBL376143,CCS(=O)(=O)Nc1ccncc1Oc1ccccc1,IC50,14110.0,nM
CHEMBL387879,O=S(=O)(Nc1ccncc1Oc1ccc(Cl)cc1Cl)C(F)(F)F,IC50,2550.0,nM
CHEMBL225092,COc1ccc(Oc2cnccc2NS(=O)(=O)C(F)(F)F)cc1,IC50,440.0,nM
CHEMBL374168,O=S(=O)(Nc1ccncc1Oc1ccc(Br)cc1)C(F)(F)F,IC50,13840.0,nM
CHEMBL225113,O=S(=O)(Nc1ccncc1Oc1ccc(Cl)cc1)C(F)(F)F,IC50,1530.0,nM
CHEMBL224640,O=S(=O)(Nc1ccncc1Oc1ccccc1Cl)C(F)(F)F,IC50,150.0,nM
CHEMBL224136,CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1Cl,IC50,120.0,nM
CHEMBL224624,COc1ccc(Oc2cnccc2NS(C)(=O)=O)cc1,IC50,2360.0,nM
CHEMBL224193,CS(=O)(=O)Nc1ccncc1Oc1ccc(Br)cc1,IC50,7600.0,nM
CHEMBL388625,CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1,IC50,1870.0,nM
CHEMBL224192,CS(=O)(=O)Nc1ccncc1Oc1cccc(Cl)c1,IC50,1990.0,nM
CHEMBL227135,O=C1O[C@H](c2ccc(O)c(O)c2)[C@H]2CO[C@H](c3ccc(O)c(O)c3)[C@@H]12,IC50,90200.0,nM
CHEMBL390320,COc1cc2oc(=O)ccc2cc1O,IC50,100000.0,nM
CHEMBL71851,COc1cc2ccc(=O)oc2cc1O,IC50,100000.0,nM
CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,IC50,100000.0,nM
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,28600.0,nM
CHEMBL227187,Oc1ccc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc(O)c(O)c2)cc1O,IC50,100000.0,nM
CHEMBL460862,COc1cc([C@@H]2OC[C@H]3[C@@H]2CO[C@H]3c2ccc(O)c(OC)c2)ccc1O,IC50,100000.0,nM
CHEMBL436990,OC[C@@H]1[C@@H]([C@H](O)c2ccc(O)c(O)c2)CO[C@@H]1c1ccc(O)c(O)c1,IC50,73900.0,nM
CHEMBL228120,Oc1cc(O)cc(CCc2ccccc2)c1,IC50,46700.0,nM
CHEMBL228126,COc1cc(O)cc(CCc2ccccc2O)c1,IC50,40900.0,nM
CHEMBL389398,COC1=C(C)C(=O)C2=C(CCc3cc(O)ccc3O2)C1=O,IC50,10100.0,nM
CHEMBL389849,COC1=C(C)C(=O)C2=C(CCc3c(O)cccc3O2)C1=O,IC50,34900.0,nM
CHEMBL388606,COc1c(O)c(C)c(OC)c2c1CCc1c(O)cccc1O2,IC50,6900.0,nM
CHEMBL227795,COc1c(C)c(OC)c2c(c1O)CCc1c(O)cccc1O2,IC50,33100.0,nM
CHEMBL229245,COc1ccc(C2=Cc3ccccc3CC2)c(OC)c1OC,IC50,660.0,nM
CHEMBL228561,COc1ccc(C2=Cc3ccccc3C2)c(OC)c1OC,IC50,1330.0,nM
CHEMBL376583,COc1ccccc1C1=Cc2ccccc2C1,IC50,62300.0,nM
CHEMBL229139,C1=C(c2ccc3c(c2)OCO3)Cc2ccccc21,IC50,100000.0,nM
CHEMBL229957,COc1ccc2c(c1)CCC(c1ccc(OC)c(OC)c1OC)=C2,IC50,100000.0,nM
CHEMBL229955,COc1ccc2c(c1)CCC(c1ccc(OC)c(OC)c1)=C2,IC50,30.0,nM
CHEMBL229304,C1=C(c2ccc3c(c2)OCO3)CCc2ccccc21,IC50,100000.0,nM
CHEMBL390117,COc1ccc(C2=Cc3ccccc3CC2)cc1OC,IC50,100000.0,nM
CHEMBL232615,C[C@@]1(CO)C=Cc2cc(O)ccc2O1,IC50,630.0,nM
CHEMBL398087,O=C(O)Cc1ccn(-c2ccccc2F)c1,IC50,2400.0,nM
CHEMBL236238,O=C(O)Cc1cccn1-c1ccccc1F,IC50,6200.0,nM
CHEMBL396182,O=C(O)Cc1cccn1-c1ccc2c(c1)OCCO2,IC50,2200.0,nM
CHEMBL236433,C[C@H](C(=O)O)c1ccc2c(c1)OCCO2,IC50,16500.0,nM
CHEMBL235786,O=C(O)Cc1ccc2c(c1)OCCO2,IC50,100000.0,nM
CHEMBL237592,CCOC(=O)Cc1cc(-c2ccc(S(C)(=O)=O)cc2)n(-c2cccc(F)c2)c1C,IC50,2100.0,nM
CHEMBL393127,COc1ccc2c(c1)c(CC(=O)NOCCCO)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,700.0,nM
CHEMBL237208,COc1ccc2c(c1)c(CCNS(=O)(=O)CCCO)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,1100.0,nM
CHEMBL237207,COc1ccc2c(c1)c(CCNS(=O)(=O)CCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,IC50,1200.0,nM
CHEMBL237022,COc1ccc2c(c1)c(CCNC(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,IC50,10000.0,nM
CHEMBL399198,COc1ccc2c(c1)c(CC(=O)NCC(C)(C)CO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,IC50,1200.0,nM
CHEMBL237021,COc1ccc2c(c1)c(CC(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,IC50,1200.0,nM
CHEMBL237400,COc1cc2c(CC(=O)NCCCO[N+](=O)[O-])c(C)n(C(=O)c3ccc(Cl)cc3)c2cc1Cl,IC50,5800.0,nM
CHEMBL237399,COc1cc2c(CC(=O)O)c(C)n(C(=O)c3ccc(Cl)cc3)c2cc1Cl,IC50,4100.0,nM
CHEMBL237398,Cc1c(CC(=O)NCCCO)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,IC50,3000.0,nM
CHEMBL237205,Cc1c(CC(=O)NCCCO[N+](=O)[O-])c2cc(OS(N)(=O)=O)ccc2n1C(=O)c1ccc(Cl)cc1,IC50,26300.0,nM
CHEMBL237204,Cc1c(CC(=O)NCCCO[N+](=O)[O-])c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,IC50,3500.0,nM
CHEMBL800,Cc1c(CC(=O)O)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,IC50,5000.0,nM
CHEMBL237221,COc1ccc2c(c1)c(CCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,IC50,10000.0,nM
CHEMBL429796,COc1ccc2c(c1)c(CCOC(=O)NS(=O)(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,IC50,100000.0,nM
CHEMBL392569,COc1ccc2c(c1)c(CCOC(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,IC50,100000.0,nM
CHEMBL238240,COc1ccc2c(c1)c(CCNC(=O)c1ccc(O[N+](=O)[O-])cc1)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,1500.0,nM
CHEMBL399878,CS(=O)(=O)c1ccc(C2SCC(=O)N2c2ccccc2)cc1,IC50,200.0,nM
CHEMBL400080,COc1ccc(N2C(=O)CSC2c2ccc(S(C)(=O)=O)cc2)cc1,IC50,160.0,nM
CHEMBL399879,Cc1ccc(N2C(=O)CSC2c2ccc(S(C)(=O)=O)cc2)cc1,IC50,150.0,nM
CHEMBL249995,CS(=O)(=O)c1ccc(C2SCC(=O)N2c2ccc(F)cc2)cc1,IC50,120.0,nM
CHEMBL254418,Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)(=O)NO)cc1.O,IC50,1100.0,nM
CHEMBL404107,COc1ccc2c(c1)c(CCOC(=O)c1ccc(Cl)cc1)c(C)n2Cc1ccc(Br)cc1,IC50,50.0,nM
CHEMBL254377,COc1ccc2c(c1)c(CCNC(=O)c1ccc(Cl)cc1)c(C)n2Cc1ccc(Br)cc1,IC50,50.0,nM
CHEMBL442441,C/C(=N/OCc1ccccc1Nc1c(Cl)cccc1Cl)C(=O)O,IC50,100.0,nM
CHEMBL404108,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,IC50,7.0,nM
CHEMBL257539,CCOc1cccc(OCC)c1-c1ccc(C(C)C(=O)O)cc1F,IC50,100.0,nM
CHEMBL408619,NS(=O)(=O)c1ccc(/N=C/c2ccccc2)cc1,IC50,2870.0,nM
CHEMBL255174,COC(=O)c1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1,IC50,3720.0,nM
CHEMBL446198,COC(=O)c1cc(/N=C/c2ccc(S(N)(=O)=O)cc2)ccc1O,IC50,3130.0,nM
CHEMBL270886,COc1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1OC,IC50,4280.0,nM
CHEMBL257489,COc1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1,IC50,4140.0,nM
CHEMBL404476,NS(=O)(=O)c1ccc(/C=N/c2ccc(O)cc2)cc1,IC50,5090.0,nM
CHEMBL408865,CN(C)c1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1,IC50,1950.0,nM
CHEMBL271754,NS(=O)(=O)c1ccc(/C=N/c2ccc(C(F)(F)F)cc2)cc1,IC50,6540.0,nM
CHEMBL271962,Cc1ccc(/N=C/c2ccc(S(N)(=O)=O)cc2)cc1,IC50,4620.0,nM
CHEMBL272622,NS(=O)(=O)c1ccc(/C=N/c2ccc(F)cc2)cc1,IC50,4380.0,nM
CHEMBL407019,NS(=O)(=O)c1ccc(/C=N/c2ccccc2)cc1,IC50,3110.0,nM
CHEMBL270087,COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc(OC)c1O,IC50,2710.0,nM
CHEMBL404607,COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,IC50,2930.0,nM
CHEMBL271561,COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc(OC)c1,IC50,3400.0,nM
CHEMBL271832,COc1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1OC,IC50,3090.0,nM
CHEMBL270043,COc1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1O,IC50,3500.0,nM
CHEMBL270256,CCOc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)ccc1O,IC50,3690.0,nM
CHEMBL405744,NS(=O)(=O)c1ccc(/N=C/c2ccc(O)c(C(=O)O)c2)cc1,IC50,740.0,nM
CHEMBL270264,COc1cc(/C=N/c2ccc(S(N)(=O)=O)cc2)ccc1O,IC50,2950.0,nM
CHEMBL270263,NS(=O)(=O)c1ccc(/N=C/c2ccc(O)c(O)c2)cc1,IC50,2850.0,nM
CHEMBL270243,NS(=O)(=O)c1ccc(/N=C/c2cccc(O)c2)cc1,IC50,2780.0,nM
CHEMBL271930,COc1cccc(/C=N/c2ccc(S(N)(=O)=O)cc2)c1,IC50,5450.0,nM
CHEMBL271911,COc1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1,IC50,9880.0,nM
CHEMBL429915,Cc1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1,IC50,4940.0,nM
CHEMBL270246,NS(=O)(=O)c1ccc(/N=C/c2ccc(C(F)(F)F)cc2)cc1,IC50,4600.0,nM
CHEMBL270670,NS(=O)(=O)c1ccc(/N=C/c2ccc(O)cc2)cc1,IC50,3420.0,nM
CHEMBL270671,CN(C)c1ccc(/C=N/c2ccc(S(N)(=O)=O)cc2)cc1,IC50,3360.0,nM
CHEMBL404921,NS(=O)(=O)c1ccc(/N=C/c2cccc([N+](=O)[O-])c2)cc1,IC50,6750.0,nM
